text,language,origin
"Hier ist eine im Ton an Nachrichtenmagazine angelehnte, sprachlich flüssigere Neuformulierung in ähnlicher Länge:

**Wolfsburg –** Im Zuge des Abgasskandals hat Volkswagen Unregelmäßigkeiten bei den CO2-Werten von rund 800.000 Fahrzeugen eingeräumt. Wie der Konzern am späten Freitagabend in Wolfsburg mitteilte, betrifft dies vor allem Neuwagen. Mehr als die Hälfte der manipulierten Fälle – etwa 430.000 Autos – entfällt demnach auf das Modelljahr 2016, von dem sich zahlreiche Wagen bereits im Bestand der Händler befinden. Der Autobauer prüft derzeit zudem, ob auch ältere Jahrgänge betroffen sind. Halter können auf der Website www.volkswagen.de/info überprüfen, ob ihr Fahrzeug falsche Emissionswerte aufweist.

Unterdessen setzt dem Wolfsburger Konzern die Belastung durch die Stickoxid-Affäre im klassischen Autogeschäft weiter zu. Im Oktober sank der weltweite Absatz der Kernmarke VW im Vergleich zum Vorjahresmonat um 5,3 Prozent auf rund 490.000 Fahrzeuge. Von einer bedrohlichen Krise will die Unternehmensführung jedoch nichts wissen. In einem gemeinsamen Interview schloss Markenchef Herbert Diess arbeitsplatzvernichtende Maßnahmen für die Stammbelegschaft aus. Auch Betriebsratschef Bernd Osterloh betonte in der „Süddeutschen Zeitung“ (Samstag): Man habe zwar „vielleicht ein Diesel-Problem, aber keine Absatzkrise“. Arbeitsplätze würden erst dann abgebaut, wenn die Verkaufszahlen nachhaltig sinken.",de,gemini
"**Neue Chefin für das Landestheater Niederösterreich**

Sankt Pölten – Marie Rötzer übernimmt im Sommer 2016 die künstlerische Leitung des Landestheaters Niederösterreich. Die 47-jährige Dramaturgin, aktuell persönliche Referentin des Intendanten am Hamburger Thalia-Theater, tritt damit die Nachfolge von Bettina Hering an, die als Schauspielchefin zu den Salzburger Festspielen wechselt. Rötzers Vertrag ist auf vier Jahre bis zum Sommer 2020 angesetzt. 

Die gebürtige Mistelbacherin startete ihre Theaterlaufbahn in den frühen 90er-Jahren in Sankt Pölten. Nach einer Station als Lektorin an der Universität Czernowitz in der Ukraine arbeitete sie als Dramaturgin an namhaften Bühnen im deutschsprachigen Raum, darunter das Maxim-Gorki-Theater in Berlin, die Zürcher Gessnerallee, das Schauspielhaus Graz, das Staatstheater Mainz und zuletzt das Hamburger Thalia-Theater. 

Sie wolle an den starken regionalen und überregionalen Erfolg ihrer Vorgängerin Hering anknüpfen, betonte Rötzer in einer ersten Stellungnahme. Um die Nachfolge hatten sich insgesamt 68 Personen aus dem In- und Ausland beworben. Die Entscheidung fiel nach einem mehrstufigen Auswahlverfahren im Rahmen eines abschließenden Jury-Hearings.",de,gemini
"Hier ist eine neu formulierte Version im typischen Stil einer Nachrichtenagentur, die Länge und Struktur des Originals beibehält:

**Gevgelija/Skopje/Belgrad** – Trotz massiver Sicherheitsvorkehrungen und neuer Stacheldrahtsperren haben am Samstag hunderte Flüchtlinge die Grenze von Griechenland nach Mazedonien durchbrochen. Reporter vor Ort berichteten, wie Migranten Polizeibarrieren überrannten und trotz des Einsatzes von Blendgranaten durch die Sicherheitskräfte in das Land gelangten. Agenturen sprachen zeitweise sogar von Tausenden, die sich gewaltsam den Weg bahnten. Die Lage im Grenzgebiet bei Gevgelija hatte sich bereits am frühen Morgen massiv zugespitzt: Laut dem serbischen Sender RTS wuchs die Zahl der Menschen im Niemandsland auf über 2.000 an, nachdem weitere Gruppen per Bus und Zug eingetroffen waren. Lokale Schlepper nutzen die angespannte Situation demnach verstärkt aus. Aus Wut über die mazedonische Einreisebegrenzung verweigerten viele Migranten angebotene Hilfsgüter; vereinzelt wurden Wasserflaschen auf Polizisten geworfen. Neben der Polizei waren auch Einheiten des Militärs im Einsatz, während der Grenzstreifen auf Hunderten Metern Länge mit Draht abgeriegelt wurde.

Angesichts der Krise kündigte Serbiens Ministerpräsident Aleksandar Vucic den schnellen Bau einer Notunterkunft für bis zu 3.000 Menschen nahe dem Belgrader Flughafen an. Berichten zufolge soll das Projekt im Wert von rund 1,5 Millionen Euro aus EU-Mitteln finanziert werden; weitere 400.000 Euro sind demnach für medizinische und humanitäre Hilfen des Roten Kreuzes vorgesehen. 

Bereits am Freitag hatte die mazedonische Polizei mit gepanzerten Fahrzeugen, Tränengas und Blendgranaten versucht, den Zustrom aus Griechenland zu stoppen. Augenzeugen zufolge gab es mindestens vier Verletzte. Hilfsorganisationen wie das UNHCR und Ärzte ohne Grenzen kritisierten, dass sie trotz anwesender Mitarbeiter keinen Zugang zu den blockierten Menschen aus Krisenregionen wie Syrien oder Afghanistan erhielten. Die Internationale Organisation für Migration und das UNHCR forderten von Europa dringend eine koordinierte Lösung. Mazedonien und Serbien dürften mit der Bewältigung der Massen nicht allein gelassen werden.

Den Schätzungen zufolge saßen zuletzt zwischen 3.000 und 4.000 Menschen im Grenzgebiet fest – eine Tendenz, die angesichts stark steigender Ankunftszahlen in Griechenland (allein im Juli rund 50.000) weiter zunimmt. Mazedonien selbst hat in den letzten zwei Monaten über 40.000 Durchreisende registriert, die meist über Serbien und Ungarn in wohlhabendere EU-Staaten weiterziehen wollen. Ungarn versucht diese Migration seinerseits durch einen Grenzzaun zu stoppen. 

Einigen Flüchtlingen gelang trotz dieser massiven Barrieren der Übertritt. Der 18-jährige Syrer Mohammed Chalid berichtete, er sei nach seiner Flucht gerannt und entkommen, während sein Bruder und andere von Sicherheitskräften gefasst und nach Griechenland zurückgeschickt worden seien. Das mazedonische Innenministerium verteidigte das Vorgehen: Die Maßnahmen würden greifen. Man habe lediglich 181 besonders schutzbedürftige Ausländer – vor allem aus Syrien – kontrolliert ins Land gelassen, um sie im Rahmen der eigenen Kapazitäten angemessen zu versorgen.",de,gemini
"Hier ist eine sprachlich überarbeitete Fassung im natürlichen, leicht ironischen Tonfall einer Kulturberichterstattung, die Länge und Thema exakt beibehält:

Fünf Stunden dauert der Schnelldurchlauf durch die englische Geschichte, den Ivo van Hove und die Toneelgroep Amsterdam bei den Wiener Festwochen präsentieren. Unter dem Titel „Kings of War“ ziehen Shakespeares Königsdramen im Museumsquartier vorbei – allerdings in einer arg bequemen Nacherzählung. 

Am Anfang fliegen die Porträts britischer Monarchen im Eiltempo über die Leinwand, bis der Projektor bei Heinrich IV. stoppt. Für diese exklusiv in Wien uraufgeführte Produktion hat Rob Klinkenberg die Vorlagen aus „Heinrich V.“, „Heinrich VI.“ und „Richard III.“ ins Holländische übertragen. Noch stärker prägt den Abend jedoch der Zeitsprung ins 20. Jahrhundert: Ausstatter Jan Versweyveld hat in Halle E einen „War Room“ errichtet, der stark an Churchills Hauptquartier erinnert. Die blutigen Fehden zwischen York und Lancaster werden hier in den modernen Kontext des letzten Jahrhunderts verfrachtet.

Kaum ist Heinrich IV. verschieden, rollt sich der rote Teppich für den Nachfolger aus. Heinrich V. (Ramsey Nasr) agiert als mustergültiger Stratege, der Frankreich erfolgreich angreift, wenngleich er beim Candle-Light-Dinner mit der Prinzessin reichlich unbeholfen wirkt – kurz darauf zeugt er einen Erben und stirbt an der Ruhr. Ganz anders sein Nachkomme Heinrich VI. (Eelco Smits): Der kleinwüchsige, weinerliche König hat das Charisma eines Buchhalters, schlüpft vor der Hochzeitsnacht lieber in den Pyjama und wird zur leichten Beute für machtgierige Lords.

Zu diesem Zeitpunkt hat sich van Hoves Regiekonzept längst offengelegt. Das Hauptquartier gleicht einer luxuriösen Lounge mit Fließwasser und Computern. Auf einer Empore sorgen vier Posaunisten und ein Countertenor für feierlich-melancholische Klänge. Die eigentlichen Strippenziehereien und Morde finden jedoch unsichtbar in aseptisch weißen Gängen statt, durch die eine Handkamera streift. Sie liefert ständige Close-ups, die jede Emotion und Porenstruktur gnadenlos einfangen. 

Man fühlt sich durchaus unterhalten an diesem langen Abend, ertappt sich aber auch dabei, die Kosten dieses postmodernen Aufwands zu überschlagen. Für die tieferen, fast christologischen Dimensionen von Shakespeares Stoff – etwa die Märtyrer-Züge des schwachen Heinrich VI. – bleibt die Inszenierung blass. 

Letztlich bricht „Kings of War“ das historische Gemetzel auf das Format einer modernen Fernsehserie herunter. Der historische Blutrausch wird mit einer Portion Alltagspsychologie verdünnt, während man auf Designer-Polstermöbeln Zigaretten raucht. So gerät selbst das große Finale – Richards III. blutiger Weg an die Macht (gespielt von Hans Kesting) – zur zähen Nabelschau eines Stadttheatermonarchen, begleitet vom eigenen Video-Doppelgänger. Das Wiener Publikum zeigte sich am Ende dennoch zufrieden.",de,gemini
"Hier ist eine Variante im typischen Nachrichtenstil, die den Inhalt mit anderen Worten wiedergibt:

**Moskau – Die Weltbank blickt wieder etwas zuversichtlicher auf die russische Konjunktur.** Demnach dürfte die Wirtschaftsleistung des Landes im laufenden Jahr nicht ganz so stark einbrechen wie zunächst befürchtet. Statt eines Minus von 3,8 Prozent rechnet die Institution nun mit einem Rückgang um 2,7 Prozent, wie am Montag mitgeteilt wurde. Gestützt wird die Wirtschaft vor allem durch den wiedererstarkten Rubel, der von den nach einem langen Sturzflug wieder kletternden Ölpreisen profitiert. Da das Land rund vierzig Prozent seiner Staatseinnahmen über den Ölverkauf generiert, kommt dieser Trend Moskau stark entgegen; zudem hat sich der Teuerungsanstieg verlangsamt. Nach wie vor lasten allerdings die westlichen Sanktionen infolge des Ukraine-Konflikts auf der Konjunktur. 

Das Moskauer Wirtschaftsministerium geht mit einem vorhergesagten BIP-Rückgang von 2,8 Prozent in eine ähnliche Richtung. Viele Ökonomen und der Internationale Währungsfonds (IWF) zeigen sich mit minus 3,4 Prozent jedoch skeptischer. Für die Zukunft stellt die Weltbank-Ökonomin Birgit Hansl indes eine Rückkehr zum Wachstum in Aussicht: 2016 soll das BIP um 0,7 Prozent und im Jahr darauf um 2,5 Prozent zulegen. Voraussetzung dafür seien jedoch dringend nötige Strukturreformen in den kommenden Haushalten, die den Weg für eine nachhaltige Erholung ebnen könnten.",de,gemini
"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

**Vorarlberg verfehlt Quote bei minderjährigen Flüchtlingen deutlich**

Bregenz – Bis auf Niederösterreich und Salzburg verfehlt derzeit jedes Bundesland die Vorgaben bei der Unterbringung unbegleiteter minderjähriger Flüchtlinge (UMF). Während im Erstaufnahmezentrum Traiskrichen nach wie vor über 1.000 Jugendliche ausharren, hinkt Vorarlberg den Zielvorgaben stark hinterher: Laut einem Bericht der „Vorarlberger Nachrichten“ (Montagsausgabe) fehlen im Ländle 113 Plätze, die Quote ist damit nur zu knapp 60 Prozent erfüllt. Noch schlechter schneiden laut dem Bericht lediglich Kärnten (rund 51 Prozent) und Tirol (rund 56 Prozent) ab. Kritik kam dazu vom Vorarlberger Kinder- und Jugendanwalt Michael Rauch. Er gab zu bedenken, dass selbst Salzburg die Quote nur wegen rund 200 dort untergebrachten Jugendlichen in einer Kaserne erfülle. Rauch kritisierte zudem die Landesregierung scharf: Man könne sich nicht öffentlich als Musterbeutel bei der Quotenerfüllung präsentieren, wenn man bei den UMF nur bei 60 Prozent liege. 

Landesrätin Katharina Wiesflecker (Grüne) wies die Vorwürfe zurück und kündigte an, dass das westlichste Bundesland die Quote bereits im Frühjahr wieder erreichen werde. Noch im Dezember habe man knapp 90 Prozent der geforderten Plätze bereitgestellt, so Wiesflecker. Durch den abrupten Geburtstag von 50 Jugendlichen mit Jahreswechsel sei man jedoch massiv zurückgefallen. Unterdessen brachte Flüchtlingskoordinator Christian Konrad in den VN ins Gespräch, die Kriterien bei der Suche nach Quartieren für jugendliche Flüchtlinge zu überdenken. Er schlug mögliche Lockerungen bei Bauordnungen oder Barrierefreiheitsrichtlinien vor, betonte jedoch gleichzeitig, dass keinesfalls Abstriche bei den Betreuungsstandards gemacht werden dürften.",de,gemini
"**Uniqa stellt sich um: Konzern verschmilzt Versicherungen und halbiert Vorstandsposten**

Wien – Mit einem massiven Umbau will sich die Uniqa-Versicherungsgruppe für künftige Herausforderungen rüsten. Wie der Konzern am Mittwochabend bekannt gab, werden sämtliche operativen Inlandsversicherungen zusammengelegt. Bis spätestens zum ersten Quartal 2017 gehen die Raiffeisen Versicherung, die Salzburger Landes-Versicherung sowie die FinanceLife Lebensversicherung in der Uniqa Österreich Versicherungen AG auf.

Durch die Neuordnung schrumpft die Gesamtzahl der Vorstandsposten im Konzern – inklusive der Holding – drastisch von 22 auf 10 Personen. In der börsennotierten Uniqa Insurance Group AG verringert sich das Gremium von fünf auf drei Köpfe: Ab 1. Juni 2016 leiten Andreas Brandstetter (CEO), Kurt Svoboda (CFO/CRO) und der neu in den Vorstand berufene Erik Leyers (COO) die Holding mit Mandaten bis Mitte 2020. Die bisherigen Vorstände Hannes Bogner und Thomas Münkel verlassen das Unternehmen auf eigenen Wunsch, während sich Wolfgang Kindl künftig ganz auf den Chefposten der Uniqa International AG konzentriert. Die Umsetzung steht noch unter dem Vorbehalt behördlicher Genehmigungen.

Begleitet wird der Umbau von starken Geschäftszahlen für das Jahr 2015. Gestützt auf ein um knapp zwölf Prozent gestiegenes Ergebnis vor Steuern (EGT) von 422,8 Millionen Euro will Uniqa die Dividende im gleichen Maße von 42 auf 47 Cent je Aktie erhöhen. Das Periodenergebnis nach Steuern kletterte sogar um 14,2 Prozent auf 331,1 Millionen Euro. Für das laufende Jahr 2016 rechnet der Konzern allerdings durch anstehende Investitionen mit einer möglichen Halbierung des Ergebnisses. Der endgültige, geprüfte Geschäftsbericht soll am 14. April vorgelegt werden.",de,gemini
"Hier ist eine Version im natürlichen Stil einer astronomischen Monatsvorschau, die Länge und Inhalt des Originals beibehält:

Der März bringt astronomisch viel Abwechslung: Am 20. um 5:30 Uhr erreicht die Sonne das Tierkreiszeichen Widder – die Tagundnachtgleiche markiert den astronomischen Frühlingsbeginn. Die Tage werden spürbar länger: Die Sonnenscheindauer wächst von 11 Stunden und 4 Minuten zu Monatsbeginn auf 12 Stunden und 50 Minuten am Monatsende, bei einer abendlichen Dämmerungsdauer von einer Stunde und acht Minuten. 

Der Mond zeigt sich im Laufe des Monats in all seinen Phasen: Nach dem Letzten Viertel am 2. im Schlangenträger in Nachbarschaft zum Saturn ist am 7. kurz die feine Altlichtsichel im Morgengrauen im Osten-Südosten zu entdecken. Auf den Neumond am 9. – dieser bringt eine bei uns unsichtbare totale Sonnenfinsternis – folgt tags darauf die zarte Neulichtsichel in der westlichen Abenddämmerung. Zudem passiert der Mond im Walfisch seine Erdnähe. Das Erste Viertel ist am 15. im Stier erreicht. Am 21. begegnet der Mond dem Jupiter, ehe am 23. der Vollmond in der Jungfrau ansteht, gekoppelt an eine hierzulande unsichtbare partielle Halbschatten-Mondfinsternis. Zum Monatsende wandert der Mond durch die Erdferne in der Jungfrau (25.), passiert am 28./29. den Mars und am 29./30. den Saturn.

Auch bei den Planeten tut sich einiges: Merkur verbirgt sich diesen Monat vor unseren Blicken. Venus lässt sich noch bis zum 13. tief in der Morgendämmerung im Osten-Südosten aufspüren und wechselt vom Steinbock in den Wassermann. Mars zeigt sich in der zweiten Nachthälfte – anfangs tief im Südosten, später höher im Süden – und zieht von der Waage in den Skorpion. Jupiter strahlt die gesamte Nacht über aus dem Löwen, anfangs tief im Osten, später hoch im Ost-Südosten. Saturn ist in der späteren zweiten Nachthälfte im Schlangenträger auszumachen, zunächst tief im Südosten, später im Süd-Südosten.

Hinweise für Sternenfreunde: Die Sternkarte des Monats gilt für den 1. um 21:16 Uhr sowie den 31. um 19:18 Uhr (der Kreis mit „J“ markiert Jupiter, der Bogen zeigt die Milchstraße). Das Freiluftplanetarium Sterngarten Georgenberg in Wien 23 (bei der Wotrubakirche) lädt am Samstag, den 19.3., um 11:30 Uhr zum Frühlingstagundnachtgleichen-Mittag mit Erklärungen an der Tierkreisscheibe und – bei schönem Wetter – der Beobachtung des Mittagsdurchgangs der Sonne ein. Bereits am Samstag, den 5.3., findet um 19 Uhr im Stadtlokal in Wien 1 (Walfischg. 12, 1. Stock) ein Vortrag von R. Vucsina zum Thema „An der Grenzfläche von Licht und Gravitation“ mit Exkurs zu Gravitationswellen statt. Nähere Infos unter Tel. 01 889 35 41 oder direkt beim Astronomischen Büro.",de,gemini
"Hier ist eine naturalistische Nachrichtenfassung, die in Länge und Stil dem Original entspricht:

London – Die britische Polizei hat ihre permanente Überwachung der ecuadorianischen Botschaft in London beendet. Wie Scotland Yard am Montag mitteilte, patrouillieren Beamte künftig nicht mehr rund um die Uhr vor dem Gebäude, in dem sich Wikileaks-Gründer Julian Assange seit über drei Jahren aufhält. Stattdessen soll der Fall nun verstärkt mit verdeckten Mitteln bearbeitet werden; die bisherige Präsenz sei angesichts der Kosten nicht mehr verhältnismäßig. Der 44-Jährige ist seit Juni 2012 in der Vertretung untergetaucht, um sich einem schwedischen Haftbefehl wegen Sexualdelikten zu entziehen. Assange weist die Vorwürfe zurück und befürchtet eine Auslieferung an die USA, sollte er die Botschaft verlassen. Die jahrelange Dauerbewachung hatte den britischen Steuerzahler umgerechnet mehr als 16 Millionen Euro gekostet.",de,gemini
"Hier ist eine inhaltlich identische Version im typischen Stil einer Nachrichtenagentur (wie APA):

**Seniorenbund fordert rasche Reformen und kritisiert Kanzler-Haltung**

Wien – ÖVP-Seniorenbundchef Andreas Khol zeigt sich mit der Regierungsarbeit im ersten Halbjahr zwar zufriedener als erwartet, pocht jedoch vehement auf Nachbesserungen bei Pensionen, im Gesundheitswesen und in der Pflege. Bei einer Pressekonferenz am Dienstag zog Khol grundsätzlich eine positive Bilanz – insbesondere zur Steuerreform. Man könne zwar nicht alles bekommen, so Khol mit Verweis auf ein Zitat seiner Schwiegermutter. Ein großer Makel sei jedoch, dass rund 230.000 Bezieher einer Ausgleichszulage von der Negativsteuer für Pensionisten ausgeschlossen wurden. 

Besonders verärgert zeigte sich Khol über Bundeskanzler Werner Faymann (SPÖ), dem er „Gesprächsverweigerung“ vorwarf. Der Seniorenrat habe monatelang vergeblich um einen Termin beim Kanzler gebeten. Man werde die Causa daher – frei nach dem Motto „Aufgeben tut man einen Brief“ – mittels Musterprozessen vor den Höchstgerichten austragen. Um das eigene Image aufzubessern, müsse die Koalition dringend liefern, empfahl Khol und begrüßte den zuletzt moderateren Ton zwischen den Regierungspartnern.

Die Abschaffung der kalten Progression, wie sie zuletzt von der ÖVP gefordert wurde, sei eine langjährige Seniorenbund-Forderung. Khol erteilte jedoch dem Modell des ÖGB eine Absage, jährlich über Mini-Steuerreformen zu verhandeln. Stattdessen plädiert er für eine automatische Anpassung der Steuerstufen an die Lohnentwicklung, wie sie offenbar auch der Finanzminister anstrebt. Finanziert werden könnte dies durch Einsparungen bei einer Verwaltungsreform.

Dringenden Handlungsbedarf ortet der Seniorenbund zudem bei den Pensionen. Khol kritisierte das ausstehende Bonus-Malus-Modell sowie das noch immer offene Pensionsmonitoring. Auch im Gesundheitsbereich gehe es den ÖVP-Senioren nicht schnell genug. Die Wiener Seniorenbund-Obfrau Ingrid Korosec forderte in diesem Zusammenhang bessere Rahmenbedingungen für Gruppenpraxen und Erstversorgungszentren. Ein einzelnes Pilotprojekt in Wien reiche bei Weitem nicht aus, hier müsse Bürgermeister Michael Häupl (SPÖ) mehr Druck ausüben. Zudem verlangte Korosec neu verhandelte Hausarzt-Verträge mit verlängerten Öffnungszeiten und einem klaren Schwerpunkt auf Beratung und Vorsorge.",de,gemini
"**""Satire darf alles"": ""Spiegel""-Chefredakteur Brinkbäumer im Interview**

Wien – Anlässlich eines Auftritts bei den Wiener Journalismustagen hat sich ""Spiegel""-Chefredakteur Klaus Brinkbäumer den Fragen des *STANDARD* gestellt. Im Gespräch ging es um die digitale Zukunft des Nachrichtenmagazins, den Umgang mit Werbung und Leserdebatten, politische Angriffe sowie interne Reformen.

Mit Blick auf die geplante Bezahlschranke betonte Brinkbäumer, dass man den Begriff selbst nicht gerne verwende, da er zu hart klinge. Man wolle die treue Leserschaft nicht abschrecken, sondern exklusiven Qualitätsjournalismus so aufbereiten, dass Kunden dafür gerne bezahlen. Während die tägliche Aktualität größtenteils gratis bleiben soll, kostet künftig die besondere journalistische Einordnung. Tests dazu starten in Kürze. Als Vorbild dient dabei vor allem die ""New York Times"". Auch beim Thema Adblocker zeigt sich der Chefredakteur kompromissbereit: Um den Journalismus zu finanzieren, seien technische Sperren durchaus eine Option.

Kritisch äußerte sich Brinkbäumer zur aktuellen Glaubwürdigkeitskrise der Medien. Der Vorwurf der ""Lügenpresse"" sei eine verleumderische Kampagne, von der man sich nicht einschüchtern lasse. Dennoch müsse man offen mit eigenen Fehlern umgehen. Auch Diskussionsforen im Netz will der ""Spiegel"" nicht pauschal schließen, sondern aktiv moderieren, um Hetze keinen Raum zu geben. Bei der Berichterstattung über Straftäter und Herkunft vertraut er auf die Leitlinien des Presserats, fordert jedoch einen unaufgeregten Ton, der keine Vorurteile schürt. 

Zu den Berichten über den abgezogenen Türkei-Korrespondenten Hasnain Kazim stellte Brinkbäumer klar, dass es vor Ort schlicht keine Arbeitsgrundlage mehr gab, man aber trotz der Repressionen durch Präsident Erdoğan kritisch weiterberichten werde. Klare Worte fand er auch zur Causa Böhmermann: Satire müsse alles dürfen, und die Kunst- und Meinungsfreiheit dürfe nicht dort enden, wo es unbequem wird. Bundeskanzlerin Merkel hätte sich in dieser Debatte nicht auf die Seite Erdoğans stellen dürfen.

Angesprochen auf den kürzlich geleakten internen Innovationsreport, zeigte sich Brinkbäumer gelassen. Die Indiskretion sei zwar ärgerlich, inhaltlich sei das Papier jedoch ein leidenschaftlicher und notwendiger Weckruf zur Modernisierung des Hauses, den man intern angstfrei debattiere. 

Abschließend wies Brinkbäumer den Eindruck zurück, es gäbe weiterhin Grabenkämpfe zwischen der Online- und der Printredaktion. Das sei ein überholtes Klischee. Die Zusammenarbeit laufe längst Hand in Hand, und die gemeinsame Ausrichtung des Verlags stehe für alle Beteiligten an erster Stelle.",de,gemini
"Hier ist eine Neubearbeitung des Nachrichtenausschnitts in eigenem Worten, mit ähnlicher Länge und im natürlichen Stil einer Literaturkritik oder eines Kulturberichts:

***

**Vatersein ohne Belehren: Wolf Wondratscheks Raoulito-Gedichte**

Ursprünglich war es als streng limitiertes Sammlerstück mit gerade einmal 444 Exemplaren gedacht – und hätte wohl auch ein solches bleiben sollen. Doch nachdem die Erstauflage des Bandes *For a Life without a Dentist* binnen weniger Wochen vergriffen war und ohnehin einige Korrekturen anstanden, legten Autor und Verlag nach: Weitere 500 Stück wurden gedruckt. Der Titel des Gedichtbändchens von Wolf Wondratschek, der abwechselnd in Wien und München lebt, dürfte wohl bei den allermeisten Lesern (und wohl nur wenigen Zahnärzten) auf Zustimmung stoßen. Entlehnt hat der Lyriker ihn einem 1984 entstandenen Kunstwerk des 1997 verstorbenen Malers Martin Kippenberger. 

Der Band versammelt 42 Gedichte, die Wondratschek teils für sich selbst, vor allem aber für seinen am 27. Juli 1991 geborenen Sohn Raoul verfasst hat. Das erste Stück entstand direkt am Tag der Geburt. In diesem Moment, so erinnert sich der Dichter, seien im Grunde zwei Menschen auf die Welt gekommen: sein Sohn und er selbst, der plötzlich in eine Rolle geworfen wurde, auf die er keineswegs vorbereitet war – die des Vaters. Das Werk fungiert dabei als eine Art lyrisches Pendant zu seinem Roman *Das Geschenk* aus dem Jahr 2011. Darin beschreibt er sein Alter Ego Chuck, einen alternden Eigenbrötler – Wondratschek selbst war 49, als sein Sohn zur Welt kam –, der im fortgeschrittenen Alter noch einmal Vater wird. Ein FAZ-Rezensent brachte die Haltung dieser Figur, die starr an ihrer Unabhängigkeit festhält, damals treffend auf den Punkt: „Vater ja, angepasst niemals!“

Obwohl Wondratschek und sein Sohn ab dessen fünftem Lebensjahr getrennten Haushalts lebten, beschreibt er ihre Beziehung als äußerst eng. Das gängige Vorurteil, ein uneheliches, fernab klassischer Nestwärme aufwachsendes Kind müsse zwangsläufig fehlschlagen, lässt er nicht gelten: „Wenn man das so denkt, wäre ein Autor wie Hermann Hesse nicht denkbar gewesen.“ Zudem habe er den Jungen nie ängstlich daraufhin beobachtet, ob sich in ihm negative Charakterzüge entwickeln könnten; ein ungeschütztes Kind sei für ihn letztlich reizvoller als ein behütetes. Zu Anlässen wie Geburtstag oder Weihnachten gab es vom Vater statt Geld klassische Botschaften auf Papier: Gedichte. Ganz ohne pädagogischen Zeigefinger, ohne Gebrauchsanweisung und ohne den Hintergedanken, den Filius früh an die Poesie heranführen zu wollen. Wondratschek ist überzeugt: Wahre Nähe entsteht absichtslos, durch das Teilen dessen, was einem selbst wichtig ist. 

Ständig lauern zu müssen, dass einem ein Erwachsener etwas belehrend beibringen will, sei für Kinder ein Dauerzustand der Alarmbereitschaft. Dem wollte Wondratschek stets entgegenwirken, auch wenn der Band in Ausnahmen einen väterlichen Ratschlag enthält: *„In jedem Raum / gibt es eine Ecke, die interessanter ist / als die übrigen drei – / und der setze dich / gegenüber.“* Abgesehen davon hielt er sich mit Direktiven zurück. Während gemeinsame Spaziergänge in seiner eigenen Jugend meist mit elterlichen Befehlen oder Belehrungen verbunden waren, wollte er seinem Sohn diese Last ersparen und sich stattdessen selbst erziehen, indem er ihm das Gefühl gab, dass das eigene Leben wertvoll ist.

Mittlerweile hat Raoulito Medientechnik studiert und absolviert Volontariate bei Verlagen, ohne sich bereits endgültig festgelegt zu haben. Für den Vater ist das völlig in Ordnung. Man müsse nicht schon in jungen Jahren wissen, wohin der Weg führt; entscheidend seien nicht Karrieredaten, sondern Neugier, gutes Benehmen und Empathie. Dass sein Sohn kein ehrgeiziger Karrierefreak geworden ist, wertet Wondratschek schmunzelnd als Zeichen, dass kein Vaterschaftstest nötig ist: Seiner Art nach ist er unverkennbar sein Kind. Zur Freude der Redaktion hat der Autor dem Artikel exklusiv ein weiteres, bislang unveröffentlichtes Gedicht beigesteuert – wofür an dieser Stelle herzlich gedankt sei.",de,gemini
