text,language,origin,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
"Sozialistische Jugend und Grüne fordern Rücktritt. Linz – Das Posting von zwei FPÖ-Gemeinderäten in Linz zu Muslimen hat nach einem Medienbericht am Mittwoch für politische Aufregung gesorgt. Die Sozialistische Jugend und die Grünen forderten den Rücktritt der beiden Mandatare. Die Tageszeitung Österreich veröffentlichte ein Posting, wonach die FPÖ-Gemeinderätin Susanne Walcher den Vorschlag von Wirtschaftskammerpräsident Christoph Leitl für ein zum Sozialjahr aufgewertetes Integrationsjahr kommentierte mit: Gute Idee, Herr Leitl! Der notgeile junge Muselmane geht dann als Kindergartenonkel mit den kleinen Mädchen Pipi machen oder er hilft im Pflegeheim der Oma beim Baden. Ihr Parteikollege Markus Kraz ergänzte, sie könnten aber auch in Tierheimen eingesetzt werden. Die haben wenigstens auch liebe Schafe und so.... Die Staatsanwaltschaft prüfe die Postings auf den Tatbestand der Verhetzung. Werteschulung für Gemeinderäte Der Vorsitzende der Sozialistischen Jugend (SJ) Linz Philipp Stadler forderte den Rücktritt der beiden Gemeinderäte und lud sie zum Besuch einer Werteschulung für Menschlichkeit ein. Die Klubobfrau von den Grünen Ursula Roschger bezeichnete das Posting als niederträchtig, abstoßend und verwerflich. Sie verlangte neben dem Rücktritt auch die Landes-FPÖ auf, ihre Parteikollegen in Linz in den Griff zu bekommen. Auch der SPÖ-Bürgermeister Klaus Luger sei gefordert, denn er habe sehr wohl gewusst, mit wem er nach der verlorenen Wahl eine Koalition anstrebte. Der FPÖ-Fraktionsobmann Günther Kleinhanns hat in einer umfangreichen Stellungnahme das Posting seiner Parteikollegen vorsichtig kritisiert aber doch auch unterstützt. Zusammengefasst urteilte er: Unsachlich, aber keine Verhetzung. Eine pauschale Kritik an Asylwerbern und Personen islamischen Glaubens sei nicht beabsichtigt. Konkret auf das Posting hielt Kleinhanns wörtlich fest: Unangebrachte, da unsachliche Kritik kann als nicht-öffentlicher Beitrag auf Facebook aber prinzipiell nicht auf Verhetzung zielen – sonst wäre das ja öffentlich geschrieben worden. Dann relativierte er aber, private Äußerungen könnten insofern immer auch hilfreich sein, als sie momentane, emotionale Stimmungsbilder aus der Bevölkerung – hier von Eltern und Erziehungsberechtigten – widerspiegeln, auf die die Politik bisher zu wenig achte.  (APA, 20.01.2016)",de,human,15.8,10.181355508968341,0.12420382165605096,6.452229299363057,0.697452229299363,0.19745222929936307
"Ergebnis eines Gipfels in Brüssel: Unterkünfte für 100.000 Personen sollen entlang der Balkanroute geschaffen und das Einsatzgebiet von Frontex ausgeweitet werden. Brüssel – Staats- und Regierungschefs der von der Flüchtlingskrise besonders betroffenen Nationen trafen sich am Sonntag zu einem Sondergipfel in Brüssel. Nach Angaben der EU-Kommission haben sich die Teilnehmer auf einen 17-Punkte-Aktionsplan geeinigt, mit dem sie die drei zentralen Herausforderungen der Situation lösen wollen: Adäquate Unterkünfte zu bieten, die Bewegungen der Flüchtlingsgruppen gemeinsam zu steuern und die Sicherung der Außengrenzen zu gewährleisten. Die vergangenen Wochen haben gezeigt, dass sich die Aufgaben entlang Balkanroute nicht allein durch nationale Bemühungen lösen lässt, heißt es in einer Presseaussendung der Kommission von Sonntagabend. Demnach haben sich die Staats- und Regierungschefs von Albanien, Bulgarien, Deutschland, Griechenland, Kroatien, Mazedonien, Österreich, Rumänien, Serbien, Slowenien und Ungarn darauf geeinigt, die Zusammenarbeit zu verbessern und sich auf operationale Maßnahmen zur Bewältigung der Flüchtlingskrise geeinigt. Kommissionspräsident Jean-Claude Juncker sagte: Betroffene Länder sollen nicht nur übereinander, sondern miteinander sprechen. Nachbarn sollen zusammen- und nicht gegeneinander arbeiten. Flüchtlinge müssen entlang der Balkanroute human behandelt werden, um eine humanitäre Katastrophe zu verhindern. Der 17-Punkte-Plan soll auch gewährleisten, dass Menschen nicht bei Regen und Kälte auf sich allein gestellt sind. Die Punkte sind in acht Kategorien eingefasst und sollen bereits ab Montag umgesetzt werden: Die betroffenen Staaten sollen für einen permanenten Informationsaustausch einen Ansprechpartner nominieren. Für Österreich wird das der Europa- und Außenpolitische Berater von Kanzler Werner Faymann (SPÖ), Raphael Sternfeld, sein. Unkontrollierte Bewegungen von Gruppen – das sogenannte Durchwinken – Richtung der Grenzen von Staaten, ohne dass diese davon wissen, sollen verhindert werden. Flüchtlinge sollen in der Erfüllung der Grundbedürfnisse unterstützt und ihnen Unterkunft gewährt werden. Dafür sollen mit logistischer Unterstützung des UNHCR und finanzieller Hilfestellung der EU bis Jahresende 50.000 Plätze in Griechenland geschaffen werden. Weitere 50.000 sollen für den Winter zwischen Griechenland und Österreich dazukommen. Auch internationale Finanzinsitutionen sollen sich beteiligen. Es soll eine gemeinsame Steuerung der Ströme gewährleistet werden, dabei helfen sollen die Registrierung unter maximalem Einsatz biometrischer Daten. Auch Abschiebungen bei Fehlen eines Asylgrunds sollen verstärkt gemeinsam und unter Mithilfe der Grenzschutzagentur Frontex bewerkstelligt werden. Rückführungsabkommen mit Drittstaaten sollen entstehen oder überarbeitet werden. Konkret werden Afghanistan, Bangladesch und Pakistan genannt. Der Fokus soll stärker auf das Grenzmanagement gelegt werden, unter anderem durch die Finalisierung des jüngst aufs Tapet gebrachten Aktionsplans mit der Türkei und erhöhten Kontrollen zwischen Griechenland und Mazedonien sowie Albanien, zwischen Bulgarien und der Türkei sowie zwischen Kroatien und Serbien unter Einbindung von UNHCR und Frontex. Nach Slowenien sollen innerhalb einer Woche 400 Polizisten aus anderen EU-Staaten entsendet werden. Frontex soll mit Europol und Interpol stärker gegen Schlepperei und Menschenschmuggel vorgehen. Flüchtlinge und Migranten sollen durch alle möglichen Kommunikationsmittel über ihre Pflichten und Rechte informiert werden. Die Fortschritte alle diese Maßnahmen sollen auf wöchentlicher Basis beobachtet und überwacht werden Die vom Gipfel vereinbarten 17 Punkte sollen zu einer Verlangsamung der Flüchtlingsbewegungen führen, hieß es in EU-Kreisen weiter. So sollen Syrien-Flüchtlinge überzeugt werden, dass sie besser in Griechenland auf Umverteilung in der EU warten sollten, anstatt sich entlang der Balkanroute selbst auf den Weg nach Deutschland zu machen. Die EU zahle für die Verteilungsflüge, wer auf eigene Faust weiterreise, habe keinen Anspruch auf Unterstützung, sondern gelte als illegaler Einwanderer, der zuerst registriert werden müsse, bevor er einen Asylantrag stellen könne. Wie genau die geplante Unterbringung von bis zu 50.000 Flüchtlingen in Griechenland laufen soll, war aber auch nach dem Gipfel unklar. Ein Monster-Lager für 50.000 Menschen wird es nicht geben, sagte der für Migration zuständige Vizeminister Giannis Mousalas (Mouzalas) am Montag dem griechischen Nachrichtensender Vima FM. 20.000 Menschen sollten in Wohnungen untergebracht werden. Die Mieten dafür sollten vom UNO-Flüchtlingshochkommissariat (UNHCR) gezahlt werden, sagte Mousalas. Der griechische Regierungschef Alexis Tsipras hatte nach dem Treffen in Brüssel eine andere Version präsentiert: Wir bleiben bei unseren anfänglichen Verpflichtungen, die fünf Hotspots (Registrierstellen) auf den fünf Inseln zu vollenden ... und Aufnahmemöglichkeiten für 20.000 Menschen auf dem Festland zu schaffen, sagte Tsipras. Zudem sollten 7.000 Plätze auf den Inseln rund um die Hotspots entstehen, wie Tsipras Büro Montag früh schriftlich mitteilte. Bereits vor dem Treffen in Brüssel hatten mehrere Regierungschefs Alexis Tsipras dafür kritisiert, zu wenig zur Eindämmung des Flüchtlingsstroms über den Westbalkan Richtung Mitteleuropa zu tun. Der mazedonische Ministerpräsident Giorge Ivanov beschuldigte das Nachbarland, Gespräche auf höherer politische Ebene zu verweigern. Sein Land wolle zumindest verlässliche Angaben haben, wann Griechenland wie viele Migranten über die Grenze schicke. Ein EU-Vertreter kritisierte: Es ist inakzeptabel, dass ein Land mit so hohen Verteidigungsausgaben keine Patrouillen an seinen Seegrenzen machen kann. In der deutschen Regierung werden die Erfolgsaussichten der Brüsseler Beschlüsse eher verhalten eingeschätzt. Entwicklungshilfeminister Gerd Müller warnte am Montag im Südwestrundfunk, die entlang der Balkanroute geplanten 100.000 Aufnahmeplätze für Flüchtlinge dürften nicht nur auf dem Papier stehen. Die Koordinierung müsse jetzt am besten EU-Kommissionspräsident Jean-Claude Juncker selbst in die Hand nehmen. Auch Kanzleramtsminister Peter Altmaier wertete die nächtlichen Beschlüsse des Sondergipfels, die zu mehr Ordnung entlang der sogenannten Balkanroute führen sollen, lediglich als ersten Schritt, um die mit der hohen Zuwanderungszahl verbundenen Probleme zu lösen. Österreichs Innenministerin Johanna Mikl-Leitner (ÖVP) hat sich am Montag mit den Ergebnissen des EU-Sondertreffens zur Flüchtlingsproblematik entlang der Balkanroute zufrieden gezeigt: Es handle sich um einen wichtigen Schritt in die richtige Richtung, sagte sie am Rande der Feierlichkeiten zum Nationalfeiertag.",de,human,16.923076923076923,10.694797717808976,0.125,6.769495412844036,0.5860091743119266,0.19724770642201836
"Die Regierung ermöglicht es den Banken durch einen Erlass, ausständige Darlehen rascher einzutreiben. Rom, 30. Apr (Reuters) – Die italienische Regierung hat weitere Hilfen für die kriselnde Bankenbranche auf den Weg gebracht. Sie verabschiedete am Freitag einen Erlass, der den Geldhäusern das beschleunigte Eintreiben unbezahlter Kredite ermöglichen soll. Dies wird die Zeit zum Eintreiben von Darlehen von sechs bis acht Jahren auf sechs bis acht Monate verkürzen, sagte Ministerpräsident Matteo Renzi. Der Erlass hat das Ziel, die Probleme in unserem Bankensektor endgültig zu lösen. Unter anderem sollen die Banken schneller an Sicherheiten von Unternehmen, die als Garantie hinterlegt worden seien. Privatkredite wie etwa Hypotheken seien nicht davon betroffen. Zudem sollen gut die Hälfte der rund 10.000 Kleinanleger entschädigt werden, die als Anleihenbesitzer bei der staatlichen Rettung von vier kleinen Banken im vergangenen Jahr Geld verloren hatten. Die Vorfälle hatten Renzi damals viel Kritik eingebrockt. Erst kürzlich hatte Italiens Finanzbranche unter Anleitung der Regierung einen milliardenschweren Rettungsfonds für die Krisenbanken des Landes aufgelegt. Die Institute ächzen unter einem Berg fauler Kredite in Höhe von rund 360 Milliarden Euro, den sie im Zuge der Wirtschaftsflaute angehäuft haben.",de,human,14.307692307692308,6.1816678778044425,0.11351351351351352,6.151351351351352,0.7621621621621621,0.17297297297297298
"Mehr Engagement für Schwache, Obdachlose und Flüchtlinge – aber weniger bei der Bekehrung Andersgläubiger: Das wird von der Kirche gewünscht. Linz – Ostern, ein im Kern heidnisches Fest? Nein, das glaubt nur jeder fünfte Befragte, 50 Prozent lehnen diese Interpretation ab. Der Osterhase – ein ursprünglich heidnisches Fruchtbarkeitssymbol, das die Kirche in ein Symbol für Christus umgedeutet hat – wird von 81 Prozent als sympathische Figur gesehen. Die Auferstehung Jesu Christi, Kern des christlichen Osterglaubens, feiert nur jeder zweite Österreicher – und zwar mit abnehmender Tendenz: Für 63 Prozent der Menschen über 50 ist das Osterfest eines der Auferstehung, bei den Befragten unter 29 Jahren feiert nur noch jeder Dritte die Auferstehung. Und neun Prozent sagen, sie mögen christliche Feste wie Ostern und Weihnachten überhaupt nicht – besonders unter Grün-Wählern ist diese Haltung verbreitet. Das ist das Ergebnis der in der Vorwoche durchgeführten Osterumfrage für den Standard. Die Haltungen zum Osterfest sind in der kleinen Grafik festgehalten. Traditionell fragt das Linzer Market-Institut bei Umfragen zum Thema Kirche auch: Die Zeiten werden derzeit als allgemein schwierig erlebt. Hat die katholische Kirche für die Menschen in unserer Zeit die richtigen Antworten? Darauf sagt nur jeder hundertste Befragte, dass das ganz bestimmt zutrifft. In früheren Umfragen, gab es noch bis zu sieben Prozent volle Zustimmung – dieser Wert wurde 2008 und 2012 erreicht, seit 2013 schwankt er aber zwischen ein und zwei Prozent. 15 Prozent sagen Ja, eher schon – aber 58 Prozent Nein, eher weniger und 24 Prozent Nein, gar nicht. Market-Institutsleiter David Pfarrhofer weist darauf hin, dass die vollständige Ablehnung der kirchlichen Antworten mit 24 Prozent derzeit deutlich niedriger ist als zu Beginn des Jahrzehnts – ob das mit dem Wechsel von Papst Benedikt zu Papst Franziskus zu tun hat, darüber kann man nur spekulieren, dazu haben wir keine Daten. Was man aber generell sagen könne: Der Kirche wird viel Veränderungsbedarf attestiert. Vor drei Jahren noch haben 83 Prozent gesagt, dass sozial Schwache in der Kirche eine Heimat fänden – dieser Wert ist auf 68 Prozent gesunken. Auch dass die Kirche Heimat für Familien oder für Arbeiter ist, wird jetzt weniger gesehen als in früheren Umfragen. Dafür werden neue Wünsche an die Kirche herangetragen – dokumentiert auf der großen Grafik. Sich um sozial Benachteiligte und um todkranke Menschen mehr zu kümmern steht ganz oben auf der Wunschliste. Deutlich geringer geschätzt wird der Erhalt von Kirchenbauten (was vor allem jungen Befragten weniger wichtig erscheint) oder auch die Einrichtung kirchlicher Jugendgruppen. Ganz weit hinten liegt der Wunsch, die Kirche möge sich um ihre Kernaufgabe, die Verbreitung des Glaubens, mehr kümmern: Nur 19 Prozent sagen, die Kirche solle mehr tun, um den Menschen den Weg zu Gott zu weisen, 49 Prozent sagen, sie tue da genug und 23 Prozent wollen sogar, dass sie weniger auf Gott verweist. Missionstätigkeit bei Menschen anderen Glaubens lehnen sogar 53 Prozent ab.  (Conrad Seidl, 26.3.2016)",de,human,19.12,13.556754773912523,0.12184873949579832,5.527310924369748,0.615546218487395,0.19327731092436976
"Anleihe zur Teilfinanzierung des Küniglberg-Bauvorhabens mit großer Mehrheit beschlossen – Rückstellungen und Frühfernsehen machen Budget zur ""Herausforderung"". Wien – Der ORF ist 2016 mit einem der härtesten Budgets der vergangenen Jahre konfrontiert, sagte ORF-Finanzdirektor Richard Grasl am Donnerstag nach einer Sitzung des ORF-Stiftungsrats. Rückstellungen aufgrund der Klage des Betriebsrats, steuergesetzliche Änderungen sowie das Frühfernsehen würden das Budget belasten. Mit großer Mehrheit wurde unterdessen die Begebung einer ORF-Anleihe beschlossen. Das Budget 2016 sei jedenfalls eine große Herausforderung, erklärte Grasl. Unter anderem musste derORF Rückstellungen – laut Generaldirektor Alexander Wrabetz in ausreichendem Maße – wegen der Klage des Zentralbetriebsrats im Zusammenhang mit der Anrechnung von Vordienstzeiten bilden. Auch das Frühfernsehen schlägt mit Nettokosten von sechs Millionen Euro zu Buche. Für das laufende Geschäftsjahr fiel die Bilanz positiv aus: Trotz der aktuell sehr schwierigen Lage auf dem Werbe- und Finanzmarkt wird der ORF durch die unterjährig eingeleiteten Gegenmaßnahmen aus heutiger Sicht auch 2015 wieder ein ausgeglichenes Ergebnis schaffen und ist wirtschaftlich auf Kurs, erklärte der Kaufmännische Direktor. Mit dem Anleihe-Beschluss hat der Stiftungsrat grünes Licht für die Teilfinanzierung des Standortprojekts im ORF-Zentrum am Wiener Küniglberg mittels Anleihe in Form einer Privatplatzierung gegeben. Ab nächster Woche werde man damit auf den Markt gehen, berichtete Grasl. Am 23. Oktober soll feststehen, wie viele Anleihen verkauft wurden und wie der Zinssatz aussieht. Es ist erfreulich, dass wir den nächsten Meilenstein bei unserem Standortprojekt gemacht haben, freute sich auch Stiftungsrat Thomas Zach. Allerdings kann nicht jeder, sondern können nur Großinvestoren und institutionelle Investoren die Anleihe zeichnen. Mit der Anleihe will der ORF Teile der Mittel für die geplanten Sanierungsarbeiten sowie den Newsroom-Zubau am Küniglberg aufbringen. In den vergangenen Monaten wurden laut ORF verschiedene Finanzierungsinstrumente geprüft, darunter auch die Variante eines Leasings – eine Anleihe habe sich schließlich aber als beste Vorgehensweise erwiesen. Die Federführung der Transaktion wird von der UniCredit Bank Austria übernommen. Insgesamt kostet das Bauvorhaben rund 300 Millionen Euro.",de,human,17.444444444444443,9.911958110295206,0.09235668789808917,6.56687898089172,0.7070063694267515,0.18789808917197454
"Tiere stahlen Gummibeschichtung von Scheibenwischern. Tokio – Krähen haben in Japan ein Großaufgebot der Polizei mobilisiert. Dutzende Male hatten sich Bewohner der Stadt Matsue bei den Beamten gemeldet, weil jemand ihre Scheibenwischer am Auto beschädigt habe, wie die japanische Zeitung Yomiuri Shimbun am Mittwoch berichtete. Daraufhin habe die Polizei nicht weniger als 50 Mann zur Ermittlung der mysteriösen Vandalismus-Fälle abgestellt und Tag und Nacht in der betroffenen Gegend patrouilliert. Mithilfe von Überwachungskameras konnten die Täter schließlich festgestellt werden: Krähen. Die Tiere fanden nämlich die Gummibeschichtungen der Scheibenwischer praktisch zum Bau ihrer Nester. Da zeigte sich die Polizei am Ende machtlos: Die können wir ja nicht verhaften.  (dpa, 17.6.2015)",de,human,11.0,9.077444574328174,0.12962962962962962,6.324074074074074,0.8148148148148148,0.16666666666666666
"Urteil im Streit Mainz vs. Müller: befristete Verträge rechtens – 2014 aussortierter Torhüter klagte nach Ablauf seines Vertrags. Mainz – Fußballvereine dürfen ihren Spielern auch weiterhin befristete Verträge geben. In einem brisanten Rechtsstreit zwischen dem FSV Mainz 05 und seinem früheren Torhüter Heinz Müller fällte das Landesarbeitsgericht Rheinland-Pfalz am Mittwoch ein Urteil, das den Profifußball vor radikalen Umwälzungen bewahrt. Müller hatte 2014 nach Ablauf eines Zweijahresvertrages auf eine Feststellung des Fortbestandes als unbefristetes Arbeitsverhältnis geklagt. Das Arbeitsgericht Mainz entschied daraufhin, dass auch Fußballprofis arbeitsrechtlich wie normale Arbeitnehmer behandelt werden müssen und nicht ständig Zwei-, Drei- oder Vierjahresverträge erhalten dürfen. Das Landesarbeitsgericht als nächst höhere Instanz änderte dieses Urteil jetzt wieder ab, ließ aber auch gleichzeitig eine Revision zu. Sowohl Mainz 05 als auch Müller können jetzt noch vor das Bundesarbeitsgericht ziehen. Der 37-Jährige und sein Anwalt haben nach eigenen Angaben noch nicht entschieden, ob sie in die Revision gehen und wollen das Urteil erst genau prüfen. Vereine und Verbände hatten einen neuen Fall Bosman bis hin zum völligen Zusammenbruch des gängigen Transfersystems befürchtet. Dass das Landesarbeitsgericht dieses erstinstanzliche Urteil nun gekippt hat, sorgte im Profifußball für große Erleichterung. Wir freuen uns über dieses klare Votum, erklärte die Deutsche Fußball Liga in einer ersten Reaktion. Müller hatte 2012 einen neuen Zweijahresvertrag in Mainz unterschrieben. Der sollte sich ab einer bestimmten Anzahl von Liga-Einsätzen automatisch verlängern. Ein halbes Jahr vor Ablauf dieses Vertrages sortierte der damalige Mainz-Trainer Thomas Tuchel den Torhüter aus. Müller musste den Verein im Sommer 2014 verlassen und zog vor Gericht. Durch die sportliche Degradierung sah er sich vor allem um die Chance gebracht, dass sich sein Vertrag noch einmal automatisch verlängert. Das Landesarbeitsgericht wies Müllers Klage nun zur Gänze zurück. Die Entscheidung des beklagten Vereins, dem Kläger die Chance auf die Teilnahme am aktiven Spielbetrieb und damit die Möglichkeit, die vereinbarte Punkteprämie in der Rückrunde der Saison 2013/2014 zu erreichen, zu versagen, war rechtlich nicht zu beanstanden, heißt es. Die Entscheidung darüber, ob der Spieler in Bundesliga-Spielen eingesetzt wird, unterliegt dem freien Ermessen des Trainers. Müller war es nie darum gegangen, dass System Profifußball ins Wanken zu bringen. Da das Arbeitsgericht aber entschied, dass solche Befristungen nur im Falle eines sachlichen Grundes zulässig seien, befürchteten Vereine und Verbände schwerwiegende Folgen für die gesamte Branche. Wenn wir jeden Spieler mit einem unbefristeten Vertrag ausstatten würden, hätten wir ja 50, 60 Profis im Kader, meinte Mainz-Präsident Harald Strutz. Eine weitere Befürchtung war, dass Topspieler ihre Verträge künftig jedes Jahr im Rahmen gesetzlicher Kündigungsfristen kündigen und danach ablösefrei zu einem anderen Club wechseln könnten.",de,human,17.625,7.55983079616645,0.1111111111111111,6.302600472813239,0.6950354609929078,0.1347517730496454
"Hintergrund sind die Facebook-Postings des Autors nach Anschlägen in Paris. Hamburg – Der gekündigte Welt-Kolumnist Matthias Matussek will mit einer Kündigungsschutzklage gegen seinen ehemaligen Arbeitgeber, den Axel-Springer-Verlag, vor Gericht ziehen. Das berichtet die Süddeutsche Zeitung. Wie berichtet sorgte ein Facebook-Posting von Matussek nach den Anschlägen in Paris für Wirbel.  Matussek schrieb: Ich schätze mal, der Terror von Paris wird auch unsere Debatten über offene Grenzen und eine Viertelmillion unregistrierter junger islamischer Männer im Lande in eine ganz neue frische Richtung bewegen.. Versehen war das Posting mit einem Smiley. Welt-Chefredakteur Jan-Eric Peters nannte den Beitrag durchgeknallt. Danach war der Konflikt weiter eskaliert, am 17. November hat sich die Welt von Autor Matussek getrennt.",de,human,12.444444444444445,8.125557910569876,0.13392857142857142,6.392857142857143,0.8303571428571429,0.1875
"Plattform verspricht ""die besten Geschichten von Frauen aus der ganzen Welt"". Jetzt müssen nur noch die Leser daran glauben. Wien/Berlin – Ein Interview mit Palästinas einziger Bierbrauerin oder eine Geschichte über die schwierige Situation von Homosexuellen in Weißrussland. Das sind Beispiele für Themen, die Pauline Tillmann mit dem Onlinemagazin Deine Korrespondentin forcieren möchte. Wir wollen interessante Frauen auf der ganzen Welt vorstellen, sagt die 32-Jährige zum STANDARD. Mit dem Ziel, sie sichtbarer zu machen. Deine Korrespondentin ist eine Plattform, die von derzeit acht Korrespondentinnen gefüttert wird. Im Schnitt wird jede Woche ein Artikel veröffentlicht – etwa aus Indien, Afrika oder dem Nahen Osten. Tillmann greift dabei auf Journalistinnen zurück, die meist als Freie für verschiedene Medien arbeiten. Für einen Artikel winken 100 Euro. Bei ihr hätten jene kantigen Themen Platz, die andere Medien ignorierten. Bevor Tillmann das Portal gründete, war sie von 2011 bis Anfang 2015 selbst als Auslandskorrespondentin tätig. Stationiert in St. Petersburg, belieferte sie die ARD mit Reportagen und Radio-Features aus Russland und der Ukraine. Also aus einer Region, in der einem eigentlich nicht so schnell fad wird. Und dennoch: Tillmann wollte nicht nur als Journalistin gestalten, sondern als Medienmacherin dirigieren. Initialzündung war eine dreimonatige Recherchereise in den USA. Thema: die Zukunft des Journalismus. Ein weites Feld, zur Ernte bereit. Medien seien im Wandel: Jetzt ist die Pionierzeit, und da wollte ich dabei sein. Die Grundfinanzierung für ihr Portal schaffte sie im März via Crowdfunding. Weil aber 6500 Euro alleine noch keine monatelangen Löhne garantieren, setzte sie im Sommer auf ein Abomodell. Dem Plan, fünf Euro pro Monat zu verlangen, folgte schnell die Ernüchterung. Gerade einmal zehn Abos standen zu Buche. Viel zu wenig, um ein Geschäftsmodell zu etablieren und Grund genug, um zurückzurudern. Mit heute, Donnerstag, fällt die Bezahlschranke. Alle Artikel sind wieder frei verfügbar: Ich habe gedacht, dass in Deutschland die Zeit reif ist für Paid Content, resümiert sie, aber das ist nicht der Fall . Es gebe noch zu viele gute Inhalte im Internet, die frei seien. Ans Aufgeben denkt Tillmann nicht, ganz im Gegenteil: Wir müssen zuerst bekannter werden und versuchen es vielleicht in ein, zwei Jahren wieder mit einem Abomodell. Immerhin ist ihr Projekt schon so bekannt, dass es das Interesse von Investoren weckt. Für einen Anteil von fünf Prozent am Unternehmen erhält Tillmann 12.000 Euro. Teil des Deals ist die Aufnahme in ein Mentoring-Programm und ein Platz in einem Gemeinschaftsbüro. Neben Investoren möchte sie noch Stiftungsgelder anzapfen, Veranstaltungen organisieren und Kooperationen anleiern. Regionalzeitungen könnten etwa Deine Korrespondentin-Artikel kaufen. Ihr Motto: nicht jammern, tun: In Deutschland wird viel geredet.",de,human,11.833333333333334,5.30461015427985,0.16901408450704225,5.838028169014085,0.6807511737089202,0.19483568075117372
"Parlament wird mit Stellungnahmen geflutet, zahlreiche Memes und sogar Hip-Hop-Songs im Umlauf. Einem beträchtlichen Anteil österreichischer Trafikanten, Raucher und Dampfer schmeckt das geplante Tabakgesetz ganz und gar nicht. Die unterschiedlichen Interessengruppen attackieren  die Pläne der Bundesregierung nun mit einer Onlinekampagne. Mit dem Tabak-Shitstorm soll eine Überarbeitung des Gesetzes erzwungen werden. Zur Mobilisierung werden Memes und ältere Hip-Hop-Songs über E-Zigaretten verwendet. Trafikanten stört etwa, dass Kautabak verboten wird, Schockbilder auf Zigarettenpackungen kommen und der Versandhandel mit Tabakwaren eingeschränkt werden soll. Motiviert von Interessenvertretern, bombardieren Trafikanten nun das österreichische Parlament mit individuellen Stellungnahmen, die gemeinhin Branchenverbände übernehmen. Nahezu täglich erscheinen dutzende neue Statements, die sich – vor allem angesichts des parlamentarischen Kontexts – durch ihre Schärfe auszeichnen. So bezeichnet eine Bürgerin die Pläne der Bundesregierung als so verlogen, so richtig zum Kotzen. Ein anderer Bürger beschwert sich mit folgenden Worten: Ich bin 65 Jahre, rauche seit meinem 14 Lebensjahr, habe 97 Prozent Lungenkapazität und bin kerngesund. Man sollte mal die Gesetze überdenken, die von der Politik gemacht werden und nicht vom Volk gebilligt. Auch über das geplante Rauchverbot in der Gastronomie, das 2018 Realität wird, regen sich zahlreiche Bürger auf. Wollt ihr amerikanische Verhältnisse … Futteraufnahme in einer ungemütlichen Fast-Food-Bude?, fragt eine Bürgerin. Eine Wirtin schreibt, dass sie zwei Mitarbeiter (beide Raucher) hat und durch das Gesetz in meiner EIGENEN Hütte nicht mehr rauchen!!!!!! dürfe. Das sei die größte Frechheit, was es gibt, so die Wirtin weiter. Auch die Dampfer, also Nutzer von E-Zigaretten, sind unglücklich. Denn laut Gesetz sollen E-Zigaretten künftig mit Tabakprodukten gleichgestellt werden, was Regulierungen betrifft. Für sie gelten Rauchverbote dann ebenso, außerdem wird der Internethandel mit E-Zigaretten und Zubehören verboten. Eine Änderung dieser Bestimmungen war von einer EU-Richtlinie ausgelöst worden, die Mitgliedstaaten bis Mai 2016 umsetzen müssen. Dampfer hatten schon länger gegen die EU-Politik in Bezug auf E-Zigaretten protestiert. So war es europaweit zu mehreren Demonstrationen gekommen. Online ist die Dampfer-Community eng vernetzt, auch international. Der Österreichische Dampferclub ist hierzulande eine der größten einschlägigen Anlaufstellen. Er bietet seinen Nutzern Memes an, die diese im Netz verbreiten sollen. Außerdem kursieren sogar Rapsongs, in denen gegen Brüssel gewettert wird und E-Zigaretten gepriesen werden. Auch der Dampferclub fordert Unterstützer auf, Stellungnahmen an das österreichische Parlament zu schicken. Mehrere Nutzer schildern etwa, wie sie durch E-Zigaretten – die laut Gesundheitsexperten zwar schädlich, aber weniger fatal als Zigaretten sind – vom Rauchen weggekommen sind. Dampf rettet Leben! Dampfen – Sag Ja zur Freiheit, schreibt eine Nutzerin. Sie verabschiedet sich mit dampfenden Grüßen.",de,human,12.8125,5.547733208257225,0.16381418092909536,6.591687041564792,0.706601466992665,0.17359413202933985
"Auftritt am 9.5. in die Wiener Stadthalle – Vorverkauf startet am Freitag. Wien – Die britische Rockband Muse gastiert am 9. Mai 2016 in der Wiener Stadthalle. Die Band spielt laut dem Veranstalter auf einer 360-Grad-Bühne inmitten der Konzerthalle. Passend zum aktuellen Album Drones sollen während der Show auch kleine Kameradrohnen in die Luft steigen. Zuletzt gastierte die Band um Frontmann Matthew Bellamy im Juni bei Rock in Vienna auf der Donauinsel. Der Vorverkauf für die Stadthallen-Show startet am Freitag, 18. September.",de,human,8.3,5.386093203798093,0.13414634146341464,5.512195121951219,0.7682926829268293,0.21951219512195122
