text,language,origin
"Auftritt am 9.5. in die Wiener Stadthalle – Vorverkauf startet am Freitag. Wien – Die britische Rockband Muse gastiert am 9. Mai 2016 in der Wiener Stadthalle. Die Band spielt laut dem Veranstalter auf einer 360-Grad-Bühne inmitten der Konzerthalle. Passend zum aktuellen Album Drones sollen während der Show auch kleine Kameradrohnen in die Luft steigen. Zuletzt gastierte die Band um Frontmann Matthew Bellamy im Juni bei Rock in Vienna auf der Donauinsel. Der Vorverkauf für die Stadthallen-Show startet am Freitag, 18. September.",de,human
"Haager Gericht forderte Auslieferung von drei angeklagten Ultranationalisten. Belgrad/Den Haag – Ein Belgrader Gericht hat am Mittwoch die Überstellung von drei vom UN-Tribunal für Kriegsverbrechen im ehemaligen Jugoslawien wegen Missachtung des Gerichts angeklagten Ultranationalisten ausgeschlossen. Serbien wäre verpflichtet, die wegen Kriegsverbrechen, Völkermord und Verbrechen gegen die Menschheit angeklagten Personen zu überstellen, stellte das Gericht fest. Bei den Anklagen für Missachtung des Haager Gerichtes gebe eine solche Verpflichtung nicht, so das Gericht. Das UN-Tribunal hatte drei Parteifreunde des wegen Kriegsverbrechen angeklagten Ultranationalistenführer Vojislav Seselj der Missachtung des Gerichtes angeklagt. Sie sollen im Prozess gegen Seselj Belastungszeugen erpresst und eingeschüchtert haben. Auch sollen sie versucht haben, Zeugen durch Bestechungsgelder dazu zu bewegen, nicht gegen Seselj auszusagen. Die Anklage gegen die drei war im Dezember veröffentlicht worden. Seselj war unterdessen Ende März in erster Instanz aller Kriegsverbrechenvorwürfe freigesprochen worden. Das Berufungsverfahren ist soeben im Gange. Die serbische Regierung hatte Anfang März ein Verfahren zur Auslieferung der drei angeklagten Ultranationalisten eingeleitet.",de,human
"Europastudio: EU ohne Briten? | Panorama: Zum Weltfrauentag | Metropolis | Erlebnis Bühne: Mütter | Im Zentrum: Politkuh oder Sündenfall | Bear Grylls: Stars am Limit – Barack Obama. 11.05 DISKUSSIONEuropastudio: EU ohne Briten? Paul Lendvai diskutiert mit Anne McElvoy (The Economist), Stefanie Bolzen (Die Welt), Daniel Vernet (Publizist) und Christian Ultsch (Die Presse). Bis 12.00, ORF 2 13.05 MAGAZINPanorama: Zum Weltfrauentag Wie weit der Weg zur Gleichberechtigung trotz verbesserter Gesetzeslage in den 1970er-Jahren noch war, zeigten Trautl Brandstaller und Monika Lindner in ihrer Reportage Gleiche Arbeit – gleicher Lohn von 1978. Bis 13.30, ORF 2 13.30 MAGAZINHeimat, fremde Heimat 1) Migrantinnen in Österreich. 2) Weitblicke mit Christine Nöstlinger und Mirjam Unger. 3) Binge Eating Disorder. Bis 14.00, ORF 2 16.50 MAGAZINMetropolis 1) Metropolenreport: Breslau. 2) Michelle Dorrance in New York. 3) Das Wunder von Perm. 4) Gila Lustiger in Paris. 5) Hieronymus Bosch im Net Noordbrabant Museum. 6) Rosefeldt in Berlin. Bis 17.35, Arte 19.25 MAGAZINErlebnis Bühne: Mütter – Christa Ludwig Die große Konzertsängerin Christa Ludwig im Gespräch mit Journalistin Hermi Löbl. Ab 20.15 Uhr: Ariadne auf Naxos. Bis 23.45, ORF 3 21.45 DISKUSSIONAnne Will: Flüchtlingsdrama vor dem Gipfel – Ist Europa noch zu retten? Gäste: Heiko Maas (SPD), Sebastian Kurz (ÖVP), Katja Kipping (Die Linke), Ka trin Göring-Eckhardt (Die Grünen) und Richard Sulík (SaS). Bis 22.45, ARD 22.00 DISKUSSIONIm Zentrum: Politcoup oder Sündenfall – Österreichs Flüchtlingspolitik auf dem europäischen Prüfstand Zu Gast: Reinhold Mitterlehner (ÖVP), Johannes Voggenhuber (Die Grünen), Gerda Falkner (Politologin), Valentin Inzko (Diplomat) und Stephan Löwenstein (Journalist, FAZ). Bis 23.05, ORF 2 23.05 DOKUMENTARFILMZum Weltfrauentag: Wenn Frauen Frieden machen Inmitten des Israel-Palästina-Konflikts gründen Anat aus Israel und Rola aus Palästina gemeinsam ein Logistikunternehmen. Ab 0.05 Uhr: Vivienne Westwood – Do it yourself. Ab 1.00 Uhr: Coco Chanel. Bis 3.15, ORF 2 23.05 MAGAZINTitel, Thesen, Temperament 1) Pekings Pop-Ikone Helen Feng. 2) Juli Zeh: Unterleuten. 3) Fotos von Thomas Struth. 4) Doku: Im Strahl der Sonne. 5) Der Kopp-Verlag in der Kritik. Bis 0.00, ARD 23.15 SURVIVALBear Grylls: Stars am Limit – Barack Obama Bear Grylls nimmt Barack Obama, Präsident der Vereinigten Staaten mit in die Wildnis. Bis 0.10, Dmax",de,human
"Deutscher gewinnt auch die zweite Etappe in den Niederlanden im Sprint und übernimmt damit auch das Rosa Trikot. Arnheim – In ebenso eindrucksvoller Manier wie am Vortag hat der Deutsche Marcel Kittel die dritte Etappe des Giro dItalia für sich entschieden. Dem 27-Jährigen gelang damit ein Doppelschlag, denn er eroberte dank der Zeitgutschrift auch das Rosa Trikot vom Auftaktsieger Tom Dumoulin (NED). Kittel setzte sich nach 190 km von Nijmegen nach Arnheim mit mehreren Radlängen Vorsprung auf den Italiener Elia Viviani (Sky) durch. In der Gesamtwertung übernahm der Radprofi des belgischen Teams Etixx zum zweiten Mal nach 2014 die Führung. Damals hatte der Sprintstar in Nordirland ebenfalls die 2. und 3. Giro-Etappe gewonnen, dann aber erkrankt aufgeben müssen. Ich bin stolz, das Rosa Trikot zu tragen, sagte Kittel. Matthias Brändle, der Neunte des Auftakt-Zeitfahrens, machte auf der dritten Etappe erneut einen Platz gut. Der IAM-Profi aus Vorarlberg hat als Siebenter 23 Sekunden Rückstand. Der Steirer Georg Preidler beendete den Tag vor erneut Hunderttausenden Fans auf dem 21. Rang und verbesserte sich vom zwölften auf den zehnten Gesamtrang (+26 Sek.). Die 99. Giro-Auflage wird am Dienstag in Italien fortgesetzt. (APA, 8.5.2016) 3. Etappe (Nijmegen-Arnheim/190 km): 1. Marcel Kittel (GER) Etixx 4:23:45 Std. – 2. Elia Viviani (ITA) Sky – 3. Giacomo Nizzolo (ITA) Trek – 4. Andre Greipel (GER) Lotto – 5. Alexander Porsew (RUS) Katjuscha – 6. Kristian Sbaragli (ITA) Dimension Data. Weiter: 21. Georg Preidler (AUT) Giant – 86. Matthias Brändle (AUT) IAM, alle gleiche Zeit – 168. Stefan Denifl (AUT) IAM 6:03 Min. zurück – 178. Riccardo Zoidl (AUT) Trek 7:39 Gesamtwertung: 1. Kittel 9:13:10 Std. – 2. Tom Dumoulin (NED) Giant +0:09 Min. – 3. Andrey Amador (CRC) Movistar 0:15 – 4. Tobias Ludvigsson (SWE) Giant 0:17 – 5. Moreno Moser (ITA) Cannondale 0:21 – 6. Bob Jungels (LUX) Etixx 0:22 – 7. Brändle 0:23. Weiter: 10. Preidler 0:26 – 171. Zoidl 8:16 – 178. Denifl 8:38",de,human
"Stadtpolitik einigte sich auf Prüfung einer Wiederaufstellung. Linz – In der seit Jahren brodelnden Diskussion über die Aphrodite vom Bauernberg – 1942 als Geschenk Hitlers an die Stadt Linz in einem Rundtempel im Park aufgestellt und 2008 nach Hinweisen von Kunststudenten vom damaligen Bürgermeister Franz Dobusch in den Keller des Stadtmuseums Nordico verbannt – gibt es jetzt eine durchaus überraschende Wende: Ein Dringlichkeitsantrag zur Einberufung einer Arbeitsgruppe, die eine Wiederaufstellung prüfen soll, fand am Donnerstagabend im Linzer Gemeinderat eine deutliche Mehrheit. Erstmals scheinen damit die verhärteten Fronten auf politischer Ebene zu bröckeln: SPÖ und Grüne haben nämlich als deklarierte Gegner einer Rückführung der Liebesgöttin in den öffentlichen Raum dem Initiativantrag zugestimmt. In weiterer Folge soll sich jetzt eine Arbeitsgruppe, bestehend aus dem Linzer Kulturdirektor Julius Stieber, der Leiterin des Stadtmuseums Nordico, Andrea Bina, und dem Stadtarchiv-Leiter Walter Schuster, mit dem heiklen Thema befassen. Zudem sollen weitere Experten hinzugezogen werden, die die Wiederaufstellung der Aphrodite im öffentlichen Raum prüfen und begleitende Vermittlungsprojekte im Sinne einer verantwortungsvollen Erinnerungskultur konzipieren, erläutert der Linzer Vize-Bürgermeister Bernhard Baier (ÖVP). In der Causa ist übrigens durchaus Eile geboten: Am 15. Mai läuft die vom Bundesdenkmalamt genehmigte Verwahrungsfrist offiziell ab. Eine entsprechende Aufforderung zur Wiederaufstellung des Abgusses – das heute verschwundene Original des Bildhauers Wilhelm Wandschneider stand einst in der Berliner Reichskanzlei – ist beim Rathaus bereits eingelangt. Offen ist noch, ob das Bundesdenkmalamt jetzt, angesichts der Gründung der Arbeitsgruppe, einer Verlängerung der Verwahrungsfrist zustimmt.",de,human
"Wie wirken die Wahlplakate der Hofburg-Kandidaten auf Touristen in Wien? Eine Umfrage. Ich glaube, er wäre ein besserer Großvater als ein Manager: Die Kandidatenplakate zur Bundespräsidentenwahl erwecken bei Wien-Touristen nicht immer das, was ihre Designer beabsichtigen. Wie Menschen, die weder die Kandidaten kennen noch (zumeist) deren Slogans verstehen, auf die Plakate reagieren, hat DER STANDARD in Wiens Innenstadt erfragt.",de,human
"Ein 58-Jähriger soll in einem Krankenhaus einen Security attackiert haben, da ihm die Wartezeit zu lang wurde. Die Richterin kennt das. Wien – Richterin Martina Krainz verhehlt schon zu Beginn der Verhandlung gegen Heinrich S. nicht, dass sie Verständnis für sein Motiv hat. Sie waren also in der Ambulanz, da war Ihnen sicher ein bisschen fad beim Warten, und dann sind Sie grantig geworden, vermutet sie, warum der 58-Jährige im Spital einen Security-Mitarbeiter mit Pfefferspray attackiert und sich gegen die Polizei gewehrt haben soll. Haben Sie einen Überblick über Ihre Vorstrafen?, fragt die Richterin den Angeklagten. Der gibt sich fatalistisch: Mit der jetzt sind es 23. Er bekennt sich teilschuldig, den Sicherheitsmann habe er tatsächlich eingesprüht, die Polizisten aber nicht angegriffen. Im Gegenteil, die Beamten hätten im Warteraum seinen Kopf mehrmals gegen den Boden geschlagen. Warum haben Sie überhaupt trotz Waffenverbots einen Pfefferspray?, will Krainz von dem Besachwalteten wissen. Den habe ich davor im Bus gefunden. Ich wusste nicht, dass der unter das Waffenverbot fällt. – Was soll er sonst sein? Ein Kochzubehör? Der von Katrin Ehrbar Verteidigte sagt auch, er habe an dem Abend Tabletten und Alkohol konsumiert, sei aber klar im Kopf gewesen. Um zwei Uhr morgens kam er mit einer Handverletzung in die Ambulanz. Wohin auch sonst, selbst Gruppenpraxen hätten um diese Uhrzeit nicht mehr offen. Mindestens eine Stunde hättte er warten müssen, nach einer Viertelstunde beschwerte er sich bei einem Pfleger, der sich bedroht fühlte und die Sicherheitskraft rief. Der sagt als Zeuge, S. sei zunächst normal gewesen, habe ihm dann aber den Mittelfinger gezeigt. Er habe ihn daraufhin ermahnt, sich zu benehmen, damit sei die Situation für ihn erledigt gewesen. Er drehte sich weg, hörte ein Geräusch, sah wieder Richtung Angeklagtem und hatte den Pfefferspray im Gesicht. Anschließend habe der Mann noch ein Messer gezogen und Stichbewegungen angedeutet, woraufhin er die Polizei alarmiert habe. Interessanterweise schildert er, dass S. bei deren Eintreffen wieder normal gewesen sei und dennoch an der Wand fixiert wurde. Der Auftritt des Pflegers gerät launig. Da die vorangegangenen Verhandlungen den Prozessbeginn um mehr als eine Stunde verspätet haben, empfängt ihn Krainz mit Ich muss mich für die Verspätung entschuldigen. – Kein Problem. – Wobei, andererseits, ich habe auch schon so lange im Spital warten müssen, also nehme ich das wieder zurück, amüsiert sich die Richterin. Vom Vorfall hat der Krankenhausangestellte nur einen Teil beobachtet, er schildert aber, dass der Angeklagte erst an der Wand und danach tatsächlich auf dem Boden fixiert worden ist. Einer der bei der Festnahme anwesenden Polizisten erzählt dann, S. habe sich in der Polizeiinspektion bei der Leibesvisitation unwillig gezeigt. Wobei Erstaunliches passiert sein soll: Zwei Beamte hätten den Angeklagten an der Wand fixiert, dennoch schaffte es dieser, dem Zeugen seinen Pfefferspray zu entwenden. Der hing in einer mit Druckknopf verschlossenen Tasche an seinem Gürtel. Er sei auch am Kopf getroffen worden, sodass seine Brille weggeflogen sei. Auf ein Urteil wird S. noch länger warten müssen – Krainz will noch weitere Polizisten zur Klärung hören und vertagt.",de,human
"Ab sofort werden neu in Österreich ankommende Flüchtlinge auf die Wartebank geschickt. Wien – Mit einer am Freitag erteilten Weisung hat Innenministerin Johanna Mikl-Leitner (ÖVP) alle Asylverfahren in Österreich gestoppt. Damit setzt sie um, was sie vor über einer Woche bei einem Pressegesprächs angekündigt hatte – unter anderem, um auf EU-Ebene Druck für eine Asyl-Entlastung Österreichs zu erzeugen. Konkret sollen sämtliche im Bundesamt für Fremdenwesen und Asyl (BFA) zur Verfügung stehenden Mitarbeiter und Ressourcen zur Erledigung von Verfahren laut der EU-weit geltenden Dublin-Verordnung eingesetzt werden – samt folgenden Rückschiebungen. Bereits laufende Verfahren sind von dem Stopp nicht betroffen.  Bei neu ankommenden Asylwerbern soll das Verfahren hingegen  ausgesetzt werden: Sie müssen länger als bisher auf eine Erledigung ihres Falles warten. Ihr Asylantrag wird zwar angenommen und die Menschen kommen in die Grundversorgung –  wo derzeit, wie berichtet, akute Quartiernot herrscht. Bearbeitet wird ihr Fall aber erst in zweiter Linie. Es sei denn, es bestehe die Vermutung, dass für das Verfahren laut Dublin-III-Verordnung ein anderer EU-Staat als Österreich zuständig  sein. 2014 war das in rund 6000 Fällen so, also etwa bei einem Viertel der gestellten 22.881 Asylanträge. In 80 Prozent der Fälle endete das Verfahren mit der Entscheidung, den Flüchtling ins EU-Erstaufnahmeland zurückzuschicken, meist nach Ungarn oder Italien. Bis zur Rückschiebung selbst, die das offizielle Einverständnis der dortigen Asylbehörden voraussetzt, dauerte es vielfach dann noch länger. Österreich sei Zielland Nummer eins für Flüchtlinge geworden, begründete Mikl-Leitner  ihren Schritt. Vor allem der im europäischen Vergleich rasche Familiennachzug habe Österreich zum Asylexpress Europas gemacht. Das Recht auf Familiennachzug ist international verbrieft und kommt anerkannten Asylwerber zu. Es umfasst die nächsten Verwandten des Flüchtlings, diese kann er nachzuholen. Bei der Asylkoordination kritisiert Herbert Langthaler den Stopp der Familienverfahren in besonderem Maße. Vor allem aus Syrien und dem Irak seien in den vergangenen Monaten Familienväter auf gefährlichen Wegen nach Österreich geflohen, oft in überfüllten Booten übers Mittelmeer; meist bekommen sie rasch Asyl. Ihre nächsten Angehörigen, so Langthaler, seien unterdessen in Lebensgefahr oder aber in Erstfluchtstaaten wie dem Libanon oder Ägypten existenziell bedroht. Diesen Menschen bis auf Weiteres die Hoffnung zu nehmen, ihre Familie nachzuholen, ist inhuman, sagt der NGO- Experte. Rechtlich stützt sich Mikl-Leitner mit dem Inhalt ihrer Weisung auf die gesetzliche Möglichkeit, Asylverfahren befristet, an den Umständen  und der aktuellen Situation orientiert, auszusetzen. Der Asylverfahrens-Stopp sei außerdem als Regulationsmaßnahme zu verstehen, wie  sie laut EU-Recht möglich sei, ergänzt ein Sprecher des Innenministeriums. Am Samstag verteidigte Mikl-Leitner gegenüber der APA ihr Vorgehen: Sie habe keine Weisung zum Nichtstun erteilt, sondern dazu, Dublin-Fälle prioritär zu behandeln. Angesichts der aktuellen Antragsflut ergebe sich automatisch, dass andere Verfahren stillstehen. Die Bearbeitung von Asylverfahren wird nicht gestoppt, aber man konzentriert sich auf Dublin-Fälle, Rück- und Abschiebungen, und das führt automatisch dazu, dass die anderen gestoppt werden. Es geht operativ gar nicht mehr anders, sagte Mikl-Leitner. Die Ministerin sprach von einer Entscheidung der Vernunft. Weil das die Kapazitäten derzeit gar nicht mehr anders möglich machten. Wir haben massiv hohe Antragszahlen. Es ist überraschend, dass das selbst in Österreich so manche noch immer nicht begriffen haben. Regulationsmaßnahmen im Asylbereich wie die vorliegende seien nur im Fall von Massenzustrom von Flüchtlingen möglich, meint dazu NGO-Experte Langthaler. Während der Anwalt und Asylrechtsexperte Georg Bürstmayr im Standard-Gespräch Zweifel an der Rechtmäßigkeit des Aussetzens von Asylverfahren anmeldet. Laut dem Allgemeinen Verwaltungsverfahrensgesetz (AVG) – Asylverfahren sind Verwaltungssachen – habe jede Partei den Anspruch, dass die Behörden binnen sechs Monaten aktiv werden. Auch habe das Verfahren ohne unzumutbaren Verzug abgewickelt zu werden. Wenn Mikl-Leitner das bei Asylverfahren nicht will, so muss sie trachten, das AVG zu ändern. Das geht nur auf parlamentarischem Weg. Sollte sich herausstellen, dass die Asyl-Weisung rechtlich nicht gedeckt sei. So wäre das ein Fall für die Staatsanwaltschaft. Es bestünde Verdacht auf Amtsmissbrauch durch die Ministerin, sagt Bürstmayr. Von politischer Seite kam von Grünen und Neos massive Kritik an Mikl-Leitners Maßnahmen. Grünen-Menschenrechtssprecherin Alev Korun forderte sie auf, die Asylagenden abzugeben:  Im Justizministerium ist sicher mehr Bewusstsein darüber vorhanden, dass man rechtsstaatliche Verfahren nicht einfach aussetzen kann, um anderen EU-Ministern eins auszuwischen, wie die Innenministerin freimütig bekanntgibt. Neos-Menschenrechtssprecher Niki Scherak sprach von einer Bankrotterklärung für Österreich. Wenn alle Flüchtlinge dadurch in der Erstversorgung bleiben, heißt das, dass wir noch mehr Zeltstädte haben werden. Während Manfred Haimbuchner  von der FPÖ nicht die Asylverfahren, sondern die Asylflut gestoppt sehen möchte, unter anderem durch temporäre Grenzkontrollen. Fassungslos hat SJ-Vorsitzende Julia Herr auf die Entscheidung von Mikl-Leitner reagiert und den Rücktritt der  Ressortchefin gefordert. Mikl-Leitner sei massiv  überfordert, wie das Aufstellen von Zelten und die Situation in Traiskirchen  zeigen. Der jetzige Vorschlag schlägt dem Fass den Boden aus, so Herr. Auch die Jungen Grünen forderten am Samstag den sofortigen Rücktritt von Mikl-Leitner.",de,human
"""Dutzende Kämpfer"" getötet. Washington – Die USA haben bei einem Luftangriff auf ein Ausbildungslager der Terrorgruppe Al-Kaida auf der Arabischen Halbinsel im Jemen dutzende Kämpfer getötet. Wie das US-Verteidigungsministerium am Dienstag weiter mitteilte, nutzten das Lager in den Bergen des Bürgerkriegslandes mehr als 70 Terroristen. Die USA würden den genauen Erfolg des Angriffs noch überprüfen, jedoch sei nach ersten Erkenntnissen klar, dass dutzende dieser Kämpfer getötet worden seien. Der US-Luftangriff bedeute einen Schlag gegen diese Gruppierung, die den Jemen als Basis für die Bedrohung von Amerikanern nutze. Im Jemen ist neben anderen auch Al-Kaida auf der Arabischen Halbinsel (AQAP) sehr aktiv. Ein Militärbündnis unter Führung Saudi-Arabiens fliegt seit einem Jahr Angriffe in dem Bürgerkriegsland. Die schiitischen Huthi-Rebellen kontrollieren große Teile vor allem im Norden und Westen des Landes und kämpfen gegen Truppen und Verbündete von Präsident Abd Rabbo Mansur Hadi.",de,human
"Welche Bücher befinden sich aktuell auf Ihrer Leseliste? Wo lesen Sie gerne, und wem folgen Sie bei Buchempfehlungen?. Vergangene Woche haben wir den Community-Buchklub ins Leben gerufen. Drei Bücher standen für die erste Runde zur Auswahl. Ernest Hemingways Der alte Mann und das Meer hat das Rennen gemacht, und so wird am 15. Oktober über diese Novelle gesprochen. Noch handelt es sich um ein Experiment, aber wir sind schon gespannt wie ein Pfitschipfeil. Bevor der Buchklub startet, wollen wir noch einmal wissen: Womit haben Sie sich in den letzten Wochen beschäftigt? Welche Werke, Artikel und Blogs erscheinen Ihnen empfehlenswert oder diskussionswürdig? Bei welchem Buch kommen Sie einfach nicht voran, welches haben Sie verschlungen? Wann lesen Sie gerne, haben Sie einen Lieblingsort zum Lesen? Wir freuen uns über zahlreiche Postings. Und nicht vergessen, wir sehen uns in zwei Wochen wieder zur ersten Ausgabe des Community-Buchklubs. Bis dahin wünschen wir schöne Lesestunden! (kub, 1.10.2015)",de,human
"Favorit verspricht in Landwirtschaft zu investieren und Arbeitsplätze zu schaffen. Porto-Novo – Im westafrikanischen Land Benin ist am Sonntag ein neuer Präsident gewählt worden. Eine Rekordanzahl von 33 Kandidaten bewarb sich für das höchste Staatsamt. Amtsinhaber Thomas Boni Yayi durfte nach zwei Perioden nicht wieder antreten. Premierminister Lionel Zinsou galt als Favorit. Der 61-Jährige, der die französische sowie beninische Staatsbürgerschaft besitzt, ist der einzige Kandidat der Regierungspartei. Er hat versprochen, in die Landwirtschaft zu investieren und Arbeitsplätze zu schaffen. Benin ist ein kleines, verarmtes Land in Westafrika. Die Wirtschaft ist hauptsächlich von Baumwollexporten abhängig. Das Land hat mit einer hohen Jugendarbeitslosigkeit und mit Korruption zu kämpfen. Beobachtern zufolge ließen sich während des Wahlkampfs zahlreiche einflussreiche religiöse und politische Würdenträger sowie Stammesältere kaufen, um für die Kandidaten zu werben. Als Zinsous schärfste Rivalen gelten Baumwoll-Tycoon Patrice Talon (57), Lebensmittel-Magnat Sebastien Ajavon (51), der ehemaligen Premierminister Pascal Koupaki (64) sowie der frühere Direktor des Internationalen Währungsfonds (IWF) in Afrika, Abdoulaye Bio Tchane (63). Rund 4,7 Millionen Wahlberechtigte der knapp elf Millionen Einwohner sollten ihre Stimme bis 18.00 Uhr MEZ abgeben können. Wahlergebnisse werden innerhalb von fünf Tagen erwartet. Sollte keiner der Kandidaten in der ersten Runde eine absolute Mehrheit gewinnen, ist eine Stichwahl für den 20. März geplant. Vor einigen Wahllokalen bildeten sich lange Schlangen. Zehntausende warteten friedlich darauf, ihre Stimme abgeben zu können. Die Afrikanische Union (AU) entsandte 40 Wahlbeobachter, die quer durch das kleine Land, das zwischen Nigeria und Togo liegt, stationiert waren.",de,human
"Hinteregger, Damari, Soriano, Djuricin fehlen gegen Dinamo, das mit breiter Brust in das ""Auswärts-Heimspiel"" geht – Zeidler fordert volle Konzentration. Salzburg/Brest – In der heimischen Liga kommt der Motor von Red Bull Salzburg langsam auf Touren, am Donnerstag (18.00 Uhr MESZ/live Puls 4) wollen die Mozartstädter nach dem bitteren Aus in der Champions League auch international ihre Klasse zeigen. Im Europa-League-Play-off gegen Dinamo Minsk soll zumindest die EL-Gruppenphase her. Allerdings plagen die Salzburger vor dem Auswärts-Hinspiel Personalsorgen. Zu einer denkbar ungünstigen Zeit wird der Kader immer dünner. Neben den bekannten Ausfällen von Omer Damari (Absprengung des Fußwurzelknochens) und Jonatan Soriano (Oberschenkel-Beschwerden) wurde kurz vor dem Abflug am Mittwoch auch noch das Fehlen von Martin Hinteregger (Schambeinentzündung), Marco Djuricin (Knöchelverletzung) und Harvard Nielsen (krank) Gewissheit. Stürmer-Option Djuricin, vor zwei Wochen gegen Malmö noch aus dem Kader eliminiert, knöchelte am Dienstag im Training um. Damit dürfte an vorderster Front Dimitri Oberlin neben Jordi Reyna beginnen. Auch in der Innenverteidigung ist Trainer Peter Zeidler zu einer Änderung gezwungen. Den Part von Hinteregger, wohl der bitterste Ausfall, wird Paulo Miranda übernehmen. Minsk, das über Tscherno More Warna (BUL) und den FC Zürich ins Play-off vorgedrungen war, hat in der Liga seit 5. Juni kein Spiel mehr verloren und zuletzt sieben Partien en suite gewonnen (Torverhältnis 13:2). Am 10. August kam man zudem mit einem 1:0 bei BATE Borissow dem Tabellenführer und Meister bis auf drei Punkte nahe. Bester Torjäger ist aktuell der montenegrinische Stürmer Fatos Beqiraj, der in der Liga in 16 Spielen acht und in der EL-Quali vier Treffer erzielte. Mit viel Selbstvertrauen muss Minsk auch den Umstand wettmachen, nicht im eigenen Stadion antreten zu können. Weil dieses die UEFA-Auflagen nicht erfüllt, geht die Partie im 10.000er-Oval des Ligarivalen Dinamo Brest an der polnischen Grenze, rund 350 Kilometer von der Hauptstadt entfernt, über die Bühne. Für den serbischen Minsk-Coach Vuk Rasovic, der seit Sommer beim siebenfachen weißrussischen Meister werkt, steht eines aber fest: Salzburg ist der Favorit, erklärte der 42-Jährige. Sein Salzburger Pendant gab sich nach zwei Dreiern in der Bundesliga hoffnungsfroh, er sieht auch das Auswärtshinspiel als Vorteil an. Wir haben Dinamo im Spiel gegen Soligorsk (1:0 am Samstag, Anm.) live gesehen und wissen insgesamt gut über den Gegner Bescheid, erklärte Zeidler, warnte aber davor, die Truppe mit dem wenig klingenden Namen zu unterschätzen. Klar ist, dass wir zwei wirklich konzentrierte und starke Spiele benötigen, um unser schon vor Saisonstart definiertes Ziel – nämlich international mit dabei zu sein – erreichen zu können. (APA, 19.8.2015) Technische Daten und mögliche Aufstellungen der Qualifikation zur Fußball-Europa-League am Donnerstag in Brest (Weißrussland) – Play-off, Hinspiel: Dinamo Minsk – Red Bull Salzburg (Brest, Stadion Brestskiy, 18.00 Uhr MESZ/live auf PULS 4, SR Miroslav Zelinka/CZE) Minsk: Gutor – Begunow, Bangura, Politewitsch, Witus – Adamowitsch, Korzun, Tigorew, Korytko – Beqiraj, Rassadkin Ersatz: Ignatowitsch – Weretilo, Konzewoj, El Monir, Woronkow, Neacsa, Udoji, Jarozki, Yedigaryan, Buljiga Es fehlt: keiner Salzburg: Walke – Lainer, Caleta-Car, Miranda, Ulmer – Minamino, Keita, Ch. Leitgeb, Berisha – Oberlin, Reyna Ersatz: Stankovic – Schwegler, Schmitz, Atanga, Laimer, Lazaro, Prevljak Es fehlen: Hinteregger (Schambeinentzündung), Soriano (Muskelprobleme im Oberschenkel), Djuricin (Knöchelverletzung), Yabo (Knieprobleme), Damari (Absprengung des Fußwurzelknochens), Nielsen (krank) Rückspiel am 27. August (20.30 Uhr) in der Red-Bull-Arena. Aufsteiger in der Gruppenphase, Verlierer ausgeschieden.",de,human
"Termin und Fragestellung wird laut Bürgermeister Pfeffer im Februar beschlossen – Bürgerliste MIT beharrte auf einer zweiten Befragung. Traismauer – Die Stadtgemeinde Traismauer (Bezirk St. Pölten-Land) wird ihre Bürger erneut zum Thema Windkraft befragen. Aufgrund eines Stadtratsbeschlusses werde zur Fragestellung ein Rechtsgutachten vom Verfassungsrechtler Theo Öhlinger eingeholt, kündigte Bürgermeister Herbert Pfeffer (SPÖ) am Freitag an. MIT (Unabhängige Bürgerliste Miteinander in Traismauer) hatte auf einer zweiten Befragung beharrt. Der Gemeinderat werde in seiner nächsten Sitzung im Februar den Termin für die Volksbefragung sowie die Fragestellung beschließen, sagte Pfeffer. In der ersten Volksbefragung im November 2014 hatten sich fast zwei Drittel für die Umwidmung von Teilflächen in der Windkrafteignungszone im Gemeindegebiet ausgesprochen, sodass maximal fünf Windräder errichtet werden können. Die Bürgerliste MIT forderte daraufhin eine erneute Volksbefragung und sammelte Unterschriften. Der Gemeinderat stellte fest, dass das Thema bereits erledigt sei, doch die Initiative blieb bei ihrem Standpunkt. Zuletzt wandte sich MIT mit einer Aufsichtsbeschwerde an die Bezirkshauptmannschaft St. Pölten. Diese verwies in ihrer Stellungnahme auf die Gemeindeordnung. Demnach ist bei Beharren einer Initiative, die von mehr als zehn Prozent aller Wahlberechtigten unterstützt wird, eine Volksbefragung anzuordnen. In einer Gemeinderatssitzung am 16. Dezember 2015 wurde mit Stimmen der SPÖ und des Grünen Gemeinderates das Umwidmungsverfahren begonnen – aufbauend auf dem Ergebnis der ersten Volksbefragung, wie Pfeffer betonte. Die Flächen befinden sich laut dem Bürgermeister in einer vom Land NÖ ausgewiesenen Eignungszone. Die Bürgerliste habe in dieser Woche eine Sachverhaltsdarstellung zur Flächenwidmung im Gebiet des Seelackenberges und Reutbühels bei der Volksanwaltschaft eingebracht, teilte MIT-Sprecherin Elisabeth Wegl am Freitag in einer Aussendung mit. Wegl forderte, bis zum Vorliegen des Ergebnisses der Volksbefragung alle weiteren Schritte zur Realisierung von Windkraftanlagen mit sofortiger Wirkung auszusetzen.",de,human
